IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,Scope/DeviceGroups,Category,MitreTechniques,GenerateAlert
FileSha256,E34CBC1B8AA3C0DA21AEE052A8C22910542C4897A6FFE8A0EE0017C4EC7C0277,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,AC81E2924421EA896CC19799B883BC9F6A2142E9611A341036F34AAD4FD6A1E8,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,04992584371C0664760E23F42B6C86E2E168738C809122C3491860BF5748D9E1,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,A18D0C51009C77D947384823BD3F4D2D4D777BD18F417698BE51C71B06FE0D82,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,B1E99ADFFAC709455BA18FF83EFF4862D406402B73FE115340FC83FD0847ED1C,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,5C715CA910FFBD80189CFFD2705A5346F40BC466458E0223191D56BE5A417C7B,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,E8F9B778B87CEF1D767A77CB99401875FFDBCC85B345F31A4B4E1B7003218F3F,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,BB1E62F812C67A049D7148E609F9ABC4047E07BA942446628CC7149F517AFD34,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,008759DE540F3D9089ADB2EBE874A996BF4C9FA80FEE0D54CE0A7F8BBD8DD5D9,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,AFDFFDEA051376FF2ED47C3C38B31793F57544BF27702941414088AA1A4B96F5,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,9774A2F92B0DB6B6EE1F357559085D093DB03A01ACD513FBB9AC8CAE11AB2CA8,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,2E657B91ABF6DCC1A2A1A669C16CB4917BCD4A1759C8F5DF0797A2DA6FBAD060,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,DBE6277368EB3EEA46301B68AA9B007DF096296240D29E9E477B10DD05D0791C,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,E30732B7502AD3658AF5E1CB9AD371E38E688C85B23090ADB5694F53476437B8,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,C50743F3FB39D7820F59DFE1A6D9989D623B7C76F2DECDCF1CF60D8ED2FEF537,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,CDA23868618BF1EF0775BEED2972C21752FEAC25DB0C833C7A9853147BC31FAA,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,89C5882DD7605F832E3015CA5AB477241CD150D7C2B570336DABFA4C44C2781D,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,7250B90480BB3D3528E5CD0317E51D8324F947721D968A68CA2F8D5BEEC16072,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,9E9E7CFAC4862F382CFFFCDFA3B842647ACC555F3ED82904EB13699128584491,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,E97C2C1CE6243327EECF6CA9A827C80650745BDBDB47C1CB72801B67CF21D9DC,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,1C4B89ED209D5F5235F92BCA78BE940E94A4BA8E7C1AA9100B766ABFA7436169,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,6DCA97E7424CE72F642C1A889598AC9ED3A27C7D473D18DF4C89B497B2D05915,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,812D6CCA33BD2D38B5A10BD61333CAEF27FD51F2399BDA80AD467E48C483EE55,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,9C08B47E87F3E000537DB5513C763FA6DFB8603E0CF6CC2C76B5592819977F8E,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,5E804C0A24A5F471635BED760FEE8BBA15A3D69FC6DDAC306EF0DA364B58AA34,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,CFF2E53B553910AB512D7DF34EA2F1FB8E46FC1D620AA8C34F6F24547110EA06,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,E30A9E450A64204F830F99F5E2015E3EEDEA955A1FF6986586A0E3BD59BAE360,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,277A34C78FCDDC3EB6214A8A2B48945B49B9F1E6D7682A95B09B6D191B339505,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,C00E336A9133B26C3CB100CC21652E9F8EFC9B69860DBB5DFDDD5E8DA7FE1CFC,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,05902B96A6C345453AB707370B63ECD5B8B27985C773D31EED0642509558CB4A,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,462C4FBFEF67D1CCC667BF812857F1E059842C99962578CFA2FC1D97694ABE26,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,06A81E4893624ADD1C9D7B54FC5BC2C6EAE276E0BFA9C72F5CA172A5F426826C,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,F220BD7FE746ED4095F915C09EFA0B6A87D3C0C95B4B6345EBE30F1F3505E103,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha256,00283878ABCFD6EEB5CF51B4442FA1D0798DB35A4F0547A3F0204D53BBEC1803,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,1D20EA757B8D5954418363BED5153144C1E19440,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,FD9E5B90BD241BC8F648B558A970BBD15D8E0AAD,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,13707B5C2F689F6DE0B68A86E4A21F19AD20EB2C,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,6BC178628DE5F667500BEA87F2593464B363071A,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,232780EB8E26C1735F7CE1E3431EDF25EECA1CD7,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,E30B054D08D85E56B5F9BE88CEDF15A934C97E97,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,DE7950345474C99E92433753FFB7F61A5237AB64,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,B406E9D6438C9842FA88E92847F92CBBE4001EF0,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,2E7625749F506D2B55A1B2DB72500D74A43A22BC,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,34E7B3126FBDE88994D52DB898715C95711974B5,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,B48BB90C644919B8CC3CD09DEB77A9B169997D31,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,D9F922BEE849215B8185CCE798B771B891D69763,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,91F0A979C56A615C6FD2F7C12B175FED9E75801D,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,B4C90C540BE47363EDF49C11A4AF4B1FDD7EF82C,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,7B2A67C3BCF26FE146032A0E1EB8E6E0A3B969C5,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,FDF98B1415896AB9B231FA58DA35BE16C8655674,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,92CD189C76C111A09FE3EB37438E50F6CC2C26E6,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,77373F82F9D59E73E6EB4532172A116B216D37E9,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,3B213E468479EEB0D5AC5E9899631862DC6C0DB8,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,8D83773A4C6BB8EED96B403FCC219A6C28A4415B,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,654190EFE975F19B9B46B93A7F13E5B5AFF2C281,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,1506F1B81563DF3A23415BB22C304B34F3DE39E6,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,CA588FE493906D60884447D818627F0754B0BEAC,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,05830827F0A2F23EF5D9731AFF108A7F8B2D02F1,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,A4852DD62810A48BAD31519F9736A6D714DCB650,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,97F170D6D073883B5A5601DCBAF3787ADE30B975,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,0BAD352F90DBEA73B90F4FACFCFD5822B498321F,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,BF76D8274CFFC19B9CBDBD04636E54985837D2E3,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,AF6A89C03FEA63D626D9948E24CFDE5ED2C27552,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,DD75AA376B681D58495C9D8C20511A95519FEE7E,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,4B53B7ED9B6D663122A52B2C902AAA3F7AFF6127,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,D0DB63E959595669DBD0E9483C9168CB63BD638B,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,73069C1118B7D1B5D77205ED989B3E0B72E24E15,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,BBBE1CB827A094CC6C2C44A4BBBEE96B1169E704,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
