IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,Scope/DeviceGroups,Category,MitreTechniques,GenerateAlert
DomainName,officeupdates.cleansite.us,,Block,Informational,Backdoor Diplomacy APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",Blocked execition. No action required.,,APT,,FALSE
DomainName,dynsystem.imbbs.in,,Block,Informational,Backdoor Diplomacy APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",Blocked execition. No action required.,,APT,,FALSE
DomainName,officeupdate.ns01.us,,Block,Informational,Backdoor Diplomacy APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",Blocked execition. No action required.,,APT,,FALSE
DomainName,systeminfo.oicp.net,,Block,Informational,Backdoor Diplomacy APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",Blocked execition. No action required.,,APT,,FALSE
DomainName,systeminfo.myftp.name,,Block,Informational,Backdoor Diplomacy APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",Blocked execition. No action required.,,APT,,FALSE
DomainName,systeminfo.cleansite.info,,Block,Informational,Backdoor Diplomacy APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",Blocked execition. No action required.,,APT,,FALSE
DomainName,updateip.onmypc.net,,Block,Informational,Backdoor Diplomacy APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",Blocked execition. No action required.,,APT,,FALSE
DomainName,buffetfactory.oicp.io,,Block,Informational,Backdoor Diplomacy APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",Blocked execition. No action required.,,APT,,FALSE
DomainName,update.officenews365.com,,Block,Informational,Backdoor Diplomacy APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",Blocked execition. No action required.,,APT,,FALSE
DomainName,dnsupdate.dns1.us,,Block,Informational,Backdoor Diplomacy APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",Blocked execition. No action required.,,APT,,FALSE
