IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,Scope/DeviceGroups,Category,MitreTechniques,GenerateAlert
FileSha1,564F1C32F2A2501C3C7B51A13A08969CDC3B0390,,BlockAndRemediate,Informational,BACKDOOR DIPLOMACY APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",,,,,FALSE
FileSha1,6E1BB476EE964FFF26A86E4966D7B82E7BACBF47,,BlockAndRemediate,Informational,BACKDOOR DIPLOMACY APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",,,,,FALSE
FileSha1,FBB0A4F4C90B513C4E51F0D0903C525360FAF3B7,,BlockAndRemediate,Informational,BACKDOOR DIPLOMACY APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",,,,,FALSE
FileSha1,2183AE45ADEF97500A26DBBF69D910B82BFE721A,,BlockAndRemediate,Informational,BACKDOOR DIPLOMACY APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",,,,,FALSE
FileSha1,849B970652678748CEBF3C4D90F435AE1680601F,,BlockAndRemediate,Informational,BACKDOOR DIPLOMACY APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",,,,,FALSE
FileSha1,C176F36A7FC273C9C98EA74A34B8BAB0F490E19E,,BlockAndRemediate,Informational,BACKDOOR DIPLOMACY APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",,,,,FALSE
FileSha1,626EFB29B0C58461D831858825765C05E1098786,,BlockAndRemediate,Informational,BACKDOOR DIPLOMACY APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",,,,,FALSE
FileSha1,40E73BF21E31EE99B910809B3B4715AF017DB061,,BlockAndRemediate,Informational,BACKDOOR DIPLOMACY APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",,,,,FALSE
FileSha1,255F54DE241A3D12DEBAD2DF47BAC5601895E458,,BlockAndRemediate,Informational,BACKDOOR DIPLOMACY APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",,,,,FALSE
FileSha1,A99CF07FBA62A63A44C6D5EF6B780411CF1B1073,,BlockAndRemediate,Informational,BACKDOOR DIPLOMACY APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",,,,,FALSE
FileSha1,934B3934FDB4CD55DC4EA1577F9A394E9D74D660,,BlockAndRemediate,Informational,BACKDOOR DIPLOMACY APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",,,,,FALSE
FileSha1,EF4DF176916CE5882F88059011072755E1ECC482,,BlockAndRemediate,Informational,BACKDOOR DIPLOMACY APT IOC,"Backdoor Diplomacy, an APT group is reportedly active in cyberspace. Recent campaign activities attribute the attacks are initiated via exploiting vulnerable internet-exposed applications on webservers. Post successful implementation a custom backdoor Turian is installed on the targeted system. The backdoor reportedly has similarities with Quarian Backdoor.The operators are reportedly targeting removable media for data collection",,,,,FALSE
